P,K,temperature,humidity,ph,rainfall,temperature_min,phenological_stage,leaf_area_index,spad_value,GDD,Cumulative_GDD,Phenological_Stage_Num,Normalized_SPAD,Growth_Stage,Leaf_Age,Fertilizer_Type,Irrigation_mm,Crop_Yield_g_per_plant,Plant_Variety,Epigenetic_Markers,Soil_Nitrogen
15,33,28.97318719,98.09861043,5.50158009,213.9011021,27.0150815,Maturity,2.289565182,37.22550001,17.99413434,26877.92649,4,0.254909566,28771.21605,5,NPK,20,28,Variety_A,77.63952815,64.40011502
12,35,26.13958446,96.38580769,6.338720873,131.3387935,23.70820008,Maturity,1.901771169,48.12217148,14.92389227,26892.85038,4,1.553560268,28786.75215,5,Urea,30,32.5,Variety_A,77.15197015,83.25135666
28,30,25.51618488,94.33465411,6.015672239,135.1272491,24.32491308,Panicle Initiation,3.236355958,26.39375142,14.92054898,26907.77093,2,-1.039848441,28802.00728,3,Urea,30,33,Variety_A,76.38320435,45.66118996
22,29,27.55821802,99.98187601,5.735364307,174.6256481,22.62757848,Tillering,2.312036662,42.96863247,15.09289825,26922.86382,1,0.828419145,28816.17586,2,NPK,30,45.5,Variety_A,81.5554438,74.33573417
10,33,27.81132822,97.48410555,6.465906333,154.0621221,26.44346331,Flowering,4.421275079,24.68267093,17.12739576,26939.99122,3,-1.218460335,28838.4125,4,Urea,30,35,Variety_A,78.34612786,42.70102071
20,31,25.60033702,99.7240104,5.855457599,165.8248732,21.74344926,Panicle Initiation,4.204271895,40.23643165,13.67189314,26953.66311,2,0.608602198,28851.86739,3,NPK,30,36,Variety_A,79.01541457,69.60902675
9,35,26.91641934,99.84671638,6.318552973,225.6323656,22.37383845,Maturity,4.520722587,35.860737,14.6451289,26968.30824,4,0.092258939,28869.82896,5,Urea,20,23.5,Variety_A,77.08105771,62.03907501
16,27,29.1797902,90.27214288,6.006784979,188.9252083,26.62328196,Flowering,4.821516952,21.92719648,17.90153608,26986.20978,3,-1.539146595,28888.0313,4,Urea,30,32.5,Variety_A,73.91205851,37.93404991
8,30,26.44600063,98.29937782,6.008386283,221.2258168,23.02282721,Flowering,3.048954339,28.88971341,14.73441392,27000.94419,3,-0.728838405,28901.99315,4,Urea,20,32.5,Variety_A,76.63312093,49.9792042
8,33,28.43572863,95.8840407,5.665785202,203.9283708,24.07910662,Panicle Initiation,2.60117456,26.62438125,16.25741763,27017.20161,2,-1.01238397,28917.80278,3,NPK,20,31.5,Variety_A,76.41578292,46.06017956
27,32,28.94099669,93.00109012,5.764615485,191.7723087,27.01947461,Maturity,3.719054557,29.86426112,17.98023565,27035.18185,4,-0.622393019,28939.9009,5,NPK,30,43.5,Variety_A,79.33571303,51.66517174
21,26,26.45488737,93.45042636,5.901495544,149.2220255,24.36518386,Maturity,1.844464678,30.18608684,15.41003561,27050.59188,4,-0.584038261,28954.43635,5,NPK,30,35,Variety_A,75.14806545,52.22193023
5,34,25.79490531,93.84150618,5.779032666,152.4238712,22.07898631,Germination,1.480030822,23.97878721,13.93694581,27064.52883,0,-1.239022672,28965.00886,1,NPK,30,38,Variety_A,75.60613481,41.48330187
26,29,26.93141945,98.80313612,5.67154928,166.5712879,23.15830044,Panicle Initiation,4.162522811,39.85347578,15.04485994,27079.57369,2,0.562998034,28985.73621,3,NPK,30,37,Variety_A,79.37706541,68.9465131
47,24,24.40228894,79.19732001,7.231324765,90.8022356,20.78863256,Germination,4.311159844,26.28430059,12.59546075,27092.16915,0,-0.96524699,28997.48031,1,DAP,20,102,Variety_B,83.59837044,45.47184002
36,20,23.09595631,84.86275707,6.925412377,71.29581071,18.56895615,Flowering,3.540318632,46.6214905,10.83245623,27103.0016,3,1.334812472,29011.54192,4,Urea,20,96,Variety_A,82.62500849,80.65517857
47,18,23.9656349,76.97696717,7.633437412,90.75616738,19.38595986,Germination,1.470632585,39.20493344,11.67579738,27114.6774,0,0.569055571,29019.14803,1,DAP,20,84.5,Variety_B,77.85479999,67.82453485
47,23,24.88738107,75.62137159,6.827354668,89.76050416,22.83252348,Flowering,3.964321634,45.66106175,13.85995228,27128.53735,3,1.223036331,29039.50168,4,Urea,20,101.5,Variety_B,81.46205102,78.99363683
38,23,25.36243778,83.63276077,6.176716425,88.43618918,24.03025057,Germination,2.811210872,26.96747317,14.69634418,27143.2337,0,-0.884121439,29051.04491,1,Urea,30,93.5,Variety_A,82.76738535,46.65372858
50,19,24.69457084,81.7358876,6.628722836,78.58494391,22.56349791,Tillering,2.682243847,40.41860285,13.62903437,27156.86273,1,0.548943324,29066.54498,2,Urea,20,97.5,Variety_A,83.02300584,69.92418293
41,20,25.0017188,80.53965818,7.256877571,96.32600992,21.89119644,Flowering,1.213056567,30.65404816,13.44645762,27170.30919,3,-0.523502474,29081.52225,4,DAP,30,87,Variety_A,80.12464315,53.03150332
45,22,22.45942937,81.30681027,6.443785385,64.23026638,17.83234294,Panicle Initiation,1.143992276,42.4902254,10.14588615,27180.45508,2,0.876994423,29091.59907,3,Urea,20,94,Variety_A,81.20344811,73.50808994
47,16,23.60564038,79.29573149,7.723240151,72.49800885,19.69654018,Germination,4.215607304,31.9925564,11.65109028,27192.10617,0,-0.287401592,29105.32177,1,DAP,20,92,Variety_B,80.02406599,55.34712257
60,22,24.58453146,79.12404171,5.947448589,71.94608134,20.17052933,Maturity,4.390914467,26.06853869,12.3775304,27204.4837,4,-1.074762132,29122.87461,5,NPK,20,105.5,Variety_B,84.46430259,45.09857193
45,25,23.0865933,83.55546146,7.227745516,71.84080724,21.01379633,Flowering,1.482998069,22.34610019,12.05019482,27216.53389,3,-1.490393951,29132.01689,4,DAP,20,88.5,Variety_A,82.54901536,38.65875333
59,18,23.5000992,83.63488952,6.219469084,79.81328183,20.47353927,Flowering,1.878725011,40.34674065,11.98681924,27228.52071,3,0.60454765,29145.39944,4,Urea,20,99.5,Variety_A,84.34916589,69.79986132
38,15,24.1472953,75.88298598,6.021439523,69.91563467,21.9123454,Tillering,2.052362148,37.27714381,13.02982035,27241.55053,1,0.20464856,29157.60289,2,Urea,20,96.5,Variety_B,77.31327482,64.48945879
49,21,24.69315538,84.84422454,6.253343655,89.799462,21.61680296,Tillering,4.224540743,42.87997579,13.15497917,27254.70551,1,0.81870263,29173.93005,2,Urea,20,86,Variety_A,82.35138062,74.18235812
40,25,24.484692,84.44932014,6.187455799,90.94342484,20.32893537,Germination,1.235010945,48.87755316,12.40681369,27267.11232,0,1.71766225,29183.34733,1,Urea,20,88,Variety_A,82.33101035,84.55816697
35,18,24.49112609,82.24415809,7.057693366,64.02949379,21.06375626,Maturity,4.619093295,40.9618914,12.77744118,27279.88977,4,0.700207684,29204.50886,5,DAP,20,92,Variety_A,80.6531455,70.86407212
43,16,23.47986888,81.73049149,6.720449769,86.76287924,19.0352884,Germination,1.599647505,47.88898194,11.25757864,27291.14734,0,1.600271146,29209.74699,1,Urea,20,97,Variety_A,81.18946316,82.84793876
46,18,24.18586246,76.04203958,6.431689506,69.08056728,20.86292216,Germination,3.153192851,28.83324292,12.52439231,27303.67174,0,-0.662564544,29224.82493,1,Urea,20,82,Variety_B,76.15437848,49.88151025
39,24,25.00755095,78.17952126,7.453106264,86.06411872,20.92896684,Flowering,3.117225832,23.17052654,12.9682589,27316.63999,3,-1.394445973,29241.75722,4,DAP,30,93,Variety_B,80.86464477,40.08501091
56,15,25.99237426,77.0543546,7.368258226,89.1188212,21.23763663,Tillering,2.996221533,49.20237021,13.61500545,27330.255,1,1.51161865,29254.25122,2,DAP,30,94,Variety_B,80.74508194,85.12010046
36,24,23.66457347,81.69105088,7.352401887,99.36898373,21.81637544,Tillering,2.386118925,35.59321844,12.74047446,27342.99547,1,0.020095242,29267.38159,2,DAP,20,90.5,Variety_A,81.22279596,61.5762679
58,18,25.66891439,81.38103349,6.652143699,78.59595817,22.55922206,Panicle Initiation,2.485112952,47.96652057,14.11406823,27357.10954,2,1.529137081,29283.59466,3,Urea,30,88.5,Variety_A,82.04936872,82.98208059
42,24,22.04612876,84.62978302,6.144631795,86.00758678,17.27030047,Panicle Initiation,3.156831716,33.23575197,9.658214614,27366.76776,2,-0.225071246,29294.92459,3,Urea,20,86.5,Variety_A,81.12012209,57.49785091
41,22,22.4204752,84.55794703,7.318802162,93.46595573,20.6556471,Flowering,1.726854526,35.10161288,11.53806115,27378.30582,3,-0.005888205,29307.03267,4,DAP,20,81.5,Variety_A,80.43844489,60.72579028
39,21,25.03149561,82.21276599,7.954629324,95.0191318,23.88392542,Flowering,4.83772142,49.20546791,14.45771052,27392.76353,3,1.635539649,29325.60125,4,DAP,30,92.5,Variety_A,82.49175883,85.12545948
60,23,23.53371386,77.21705554,6.207652157,87.54004943,19.18835496,Germination,1.079355302,45.87820919,11.36103441,27404.12456,0,1.361495399,29331.20392,1,Urea,20,94,Variety_B,81.14660461,79.3693019
46,19,22.77076388,82.5993307,6.631005298,81.49543437,19.78297971,Tillering,3.725027645,46.96361787,11.2768718,27415.40144,1,1.266257912,29347.12646,2,Urea,20,83.5,Variety_A,79.48657408,81.24705892
49,22,25.49848236,79.9751579,7.306918817,67.05961949,21.40749046,Flowering,1.573519246,38.72946558,13.45298641,27428.85442,3,0.416326746,29361.42794,4,DAP,30,101,Variety_B,84.07112318,67.00197545
35,15,25.248679,83.4630147,5.898293044,86.55517751,22.35957467,Flowering,2.993636164,33.13521749,13.80412684,27442.65855,3,-0.234740258,29377.65218,4,NPK,30,94.5,Variety_A,80.76995478,57.32392626
36,19,22.78249615,77.51235009,7.238566893,64.61444234,19.87762434,Flowering,1.971777454,29.93808599,11.33006024,27453.98861,3,-0.606827229,29388.96039,4,DAP,20,81.5,Variety_B,75.91231364,51.79288876
45,23,23.37044424,77.43198948,7.977651226,71.67870701,22.36060118,Flowering,2.051346947,45.69951772,12.86552271,27466.85413,3,1.227511895,29402.90548,4,DAP,20,93,Variety_B,80.55076317,79.06016566
51,22,24.86560781,78.22080815,5.983075895,79.56866268,21.18494231,Flowering,2.585279818,30.40541015,13.02527506,27479.87941,3,-0.55243934,29417.46469,4,NPK,20,90,Variety_B,80.14649274,52.60135956
60,17,24.14386157,84.51591287,6.785723961,80.36146974,20.60847502,Germination,2.140408463,33.36021569,12.37616829,27492.25558,0,-0.124994443,29427.39598,1,Urea,20,101,Variety_A,85.58693544,57.71317314
37,20,25.03300222,79.04368718,7.393441155,97.10087029,22.90715046,Flowering,2.688184986,29.24578334,13.97007634,27506.22565,3,-0.687398451,29445.91384,4,DAP,30,85,Variety_B,78.67110917,50.59520518
52,16,23.65724079,84.47601498,6.486068274,88.54479121,21.07833867,Germination,3.627803264,34.27808726,12.36778973,27518.59344,0,-0.015998798,29457.22124,1,Urea,20,99.5,Variety_A,83.89254477,59.30109096
48,16,25.54359718,84.09229796,7.175934962,88.94245493,21.3690694,Panicle Initiation,3.078614035,24.18325567,13.45633329,27532.04977,2,-1.30308454,29473.12839,3,DAP,30,89.5,Variety_A,82.46914883,41.83703231
38,25,22.00085141,79.47270984,7.388265888,90.42224164,17.83732886,Maturity,2.348928722,32.70595925,9.919090136,27541.96886,4,-0.283723246,29485.31779,5,DAP,20,88,Variety_B,79.36965502,56.5813095
41,18,23.64328417,78.1258666,6.10539819,80.96157332,21.84981922,Tillering,4.177702742,25.84343758,12.7465517,27554.71542,1,-1.048452351,29497.89312,2,Urea,20,85,Variety_B,76.88348588,44.70914701
53,19,23.96436009,78.02763149,6.419536555,84.63148859,22.20073084,Maturity,2.580220672,47.59243486,13.08254546,27567.79796,4,1.490426967,29513.37818,5,Urea,20,91.5,Variety_B,79.85128171,82.33491231
48,16,24.65425757,75.6350708,6.307585854,61.82980133,20.85663297,Panicle Initiation,2.649313781,36.24848296,12.75544527,27580.55341,2,0.133698751,29525.20272,3,Urea,20,93,Variety_B,78.06378994,62.70987552
46,17,24.3017998,84.87668973,6.93221485,65.0247867,20.64963223,Tillering,4.417629289,35.7558725,12.47571602,27593.02912,1,0.037921654,29539.44675,2,Urea,20,85.5,Variety_A,81.41839369,61.85765943
41,22,24.29144926,81.02453404,7.810865753,90.41694635,21.08910483,Maturity,2.263450842,46.51046244,12.69027704,27605.7194,4,1.361478945,29553.98285,5,DAP,20,97.5,Variety_A,82.91536618,80.46310002
42,17,24.29470232,84.61527627,6.527541661,81.05902285,22.16229661,Germination,2.34192629,39.6763224,13.22849946,27618.9479,0,0.625032185,29564.28983,1,Urea,20,81,Variety_A,79.74204406,68.64003775
50,25,25.72180042,81.19666206,7.569454601,99.93100821,24.40952947,Maturity,4.787259519,38.03304793,15.06566495,27634.01356,4,0.351152045,29586.80082,5,DAP,30,104,Variety_A,86.22872396,65.79717292
37,18,24.87663664,76.30050373,7.041065585,91.9223468,23.55146624,Tillering,3.520418254,21.63410928,14.21405144,27648.22762,1,-1.509782477,29597.74803,2,DAP,20,91,Variety_B,77.82554587,37.42700905
39,25,22.60612115,77.34264002,7.208795456,75.13617229,20.95411896,Maturity,4.895235379,35.18777661,11.78012006,27660.00774,4,0.012056422,29614.90297,5,DAP,20,87,Variety_B,78.33904574,60.87485354
38,19,23.86814008,75.68339729,6.814341946,90.4547185,21.0920249,Germination,2.187810647,29.1843096,12.48008249,27672.48782,0,-0.620875989,29621.67563,1,Urea,20,94,Variety_B,77.87755984,50.48885561
38,24,23.41022496,76.43836957,7.442217061,78.82199603,19.18663833,Panicle Initiation,3.638741027,35.6540012,11.29843165,27683.78625,2,0.062905101,29637.42499,3,DAP,20,85,Variety_B,77.64860501,61.68142208
40,17,24.96440768,81.31677618,6.854558957,80.03995829,20.00945489,Panicle Initiation,2.633319935,30.858919,12.48693128,27696.27318,2,-0.508115553,29649.9065,3,Urea,20,89.5,Variety_A,80.05688654,53.38592987
50,15,25.16820129,80.30351815,7.884550475,84.62419032,21.90761368,Tillering,1.380426075,27.18063048,13.53790749,27709.81109,1,-0.901899903,29662.19151,2,DAP,30,88,Variety_A,80.54976988,47.02249073
40,17,22.72767171,77.07598065,6.006085786,77.55176318,18.2228097,Maturity,2.119987785,23.80495256,10.47524071,27720.28633,4,-1.344533293,29677.40632,5,Urea,20,98.5,Variety_B,78.33271048,41.18256793
40,20,22.45145981,76.25674874,7.432043735,86.84998693,18.06798649,Panicle Initiation,1.707792597,30.63751147,10.25972315,27730.54605,2,-0.534481789,29686.25385,3,DAP,20,80,Variety_B,75.56818454,53.00289484
50,16,23.04920461,75.53835214,6.498052108,70.65644296,18.54701037,Flowering,3.259254373,42.64038303,10.79810749,27741.34416,3,0.871485199,29700.60341,4,Urea,20,94.5,Variety_B,77.98768918,73.76786264
36,21,25.29250148,75.66653335,6.205263534,62.64174227,24.17947092,Flowering,4.265766209,38.26611666,14.7359862,27756.08015,3,0.362401502,29717.34591,4,Urea,30,82,Variety_B,75.87342539,66.20038182
50,19,22.95604064,82.33733678,6.360812227,66.48339303,20.36336939,Maturity,3.691981545,25.23602068,11.65970502,27767.73985,4,-1.173980512,29730.43183,5,Urea,20,93.5,Variety_A,81.66757198,43.65831578
51,20,22.80213132,84.14668447,7.046607434,91.6389565,18.44785291,Tillering,3.87912567,32.08022131,10.62499211,27778.36484,1,-0.364919014,29739.24397,2,DAP,20,87,Variety_A,81.92215922,55.49878287
57,19,23.54234715,75.98203329,7.947011366,84.12536744,18.9892935,Flowering,2.661659295,32.48307806,11.26582033,27789.63066,3,-0.310637225,29752.29232,4,DAP,20,104.5,Variety_B,82.57616232,56.19572504
47,20,24.41212325,80.80343786,6.281913858,98.60457373,22.96902477,Tillering,4.396641567,34.45150661,13.69057401,27803.32124,1,-0.10503305,29766.71788,2,Urea,20,98,Variety_A,82.23571654,59.60110644
52,19,22.94276687,75.37170612,6.114525877,67.08022574,18.59889597,Germination,1.531716685,35.86840926,10.77083142,27814.09207,0,0.172849158,29774.62379,1,Urea,20,93.5,Variety_B,78.23167533,62.05234802
40,23,25.53676123,81.13668716,6.753978061,95.4262599,24.4195775,Tillering,2.538199078,46.02335229,14.97816937,27829.07024,1,1.163207542,29792.60844,2,Urea,30,88.5,Variety_A,81.13543491,79.62039946
60,17,25.32023717,81.79475917,7.425041316,83.46532547,22.72162947,Tillering,1.770238627,24.69952327,14.02093332,27843.09117,1,-1.173822029,29806.86141,2,DAP,30,104,Variety_A,85.68049924,42.73017526
43,18,22.426733,81.53480799,6.745104394,65.54475812,20.60421078,Tillering,4.215888564,42.4054429,11.51547189,27854.60664,1,0.766695208,29821.82253,2,Urea,20,84,Variety_A,78.48515983,73.36141622
44,21,25.78544484,75.00539324,7.641116569,91.39578861,23.36730085,Panicle Initiation,3.393373677,33.85403669,14.57637285,27869.18302,2,-0.15144303,29837.57639,3,DAP,30,94,Variety_B,79.8015445,58.56748347
49,25,25.68959532,77.90621048,6.470135478,66.19426787,21.69701741,Maturity,4.232279554,27.02929027,13.69330636,27882.87632,4,-0.960261046,29855.1086,5,Urea,30,93,Variety_B,81.61102465,46.76067217
44,15,22.14593688,82.8597549,7.091992365,60.65381719,19.91040823,Maturity,4.19563218,25.00340858,11.02817255,27893.9045,4,-1.20170291,29867.10013,5,DAP,20,89,Variety_A,79.74344762,43.25589684
59,19,25.07278712,82.50257909,6.520403794,93.51042684,21.20940382,Tillering,4.4405603,38.0816172,13.14109547,27907.04559,1,0.292816501,29878.48615,2,Urea,30,104,Variety_A,85.69264667,65.88119776
53,24,22.21506982,76.17851932,6.127939628,70.40557612,20.93297557,Flowering,3.413819707,32.38107545,11.57402269,27918.61961,3,-0.322508442,29892.03343,4,Urea,20,102,Variety_B,81.15205136,56.01926053
52,18,23.9643129,76.59175937,7.994679507,76.13090645,20.1413545,Tillering,1.442975859,38.3759298,12.0528337,27930.67245,1,0.325072304,29901.11542,2,DAP,20,102,Variety_B,81.87841255,66.39035855
36,18,25.40059227,76.53237965,7.524707577,62.5138867,20.50676483,Panicle Initiation,1.212126323,38.3284417,12.95367855,27943.62613,2,0.381389895,29915.83825,3,DAP,30,81.5,Variety_B,76.44125128,66.30820414
48,17,23.7805123,83.03878838,7.827877818,66.26555904,21.2285659,Flowering,4.884076078,34.56016912,12.5045391,27956.13067,3,-0.068902244,29934.01474,4,DAP,20,82.5,Variety_A,80.4283258,59.78909258
52,19,24.16402322,76.7433897,6.436691764,61.94626051,20.00393286,Tillering,1.311545883,22.42920212,12.08397804,27968.21464,1,-1.422642616,29941.52619,2,Urea,20,101.5,Variety_B,81.1993192,38.80251967
37,25,25.31468463,77.91757121,5.907930899,72.82902109,22.01757078,Tillering,3.426943647,48.21001352,13.66612771,27981.88077,1,1.402859246,29958.30771,2,NPK,30,82,Variety_B,77.729418,83.40332339
39,22,22.60361557,80.3509046,6.135025006,88.57395505,17.78123437,Panicle Initiation,4.440723747,37.28876705,10.19242497,27992.0732,2,0.25758061,29971.51392,3,Urea,20,86,Variety_A,78.39791353,64.509567
51,15,22.9535715,78.71555832,6.044556594,99.75336197,19.75898438,Maturity,4.383690209,44.30710047,11.35627794,28003.42947,4,1.098885217,29985.81316,5,Urea,20,91.5,Variety_B,78.56594172,76.65128381
36,24,22.74446976,80.41198458,7.59781958,90.07326633,20.83562588,Tillering,1.257549147,37.92235983,11.79004782,28015.21952,1,0.275362356,29992.47707,2,DAP,20,98,Variety_A,81.86247194,65.60568251
56,18,23.80834611,83.91902605,6.691268104,70.97358303,19.66473897,Germination,1.151741228,43.61217064,11.73654254,28026.95606,0,1.092407282,30004.10781,1,Urea,20,104,Variety_A,85.49761233,75.44905521
54,15,25.46228792,81.56641891,6.175492306,76.88582484,22.19081363,Tillering,2.447123177,30.62251669,13.82655077,28040.78261,1,-0.524679196,30021.22974,2,Urea,30,90.5,Variety_A,81.17342001,52.97695387
56,15,25.96779712,81.97904282,7.272316209,74.14169043,22.86314587,Germination,3.697491267,31.72455342,14.4154715,28055.19809,0,-0.319226477,30036.89558,1,DAP,30,88,Variety_A,81.94002998,54.88347742
45,15,25.5308271,80.04662756,5.801047545,99.39557151,21.16742769,Tillering,2.569723673,46.2062988,13.3491274,28068.54721,1,1.183257948,30051.11694,2,NPK,30,100,Variety_A,81.21627315,79.93689692
46,25,24.43847399,81.69801729,6.757457943,60.79645852,19.94826522,Maturity,2.650835495,30.83421364,12.1933696,28080.74058,4,-0.506795379,30067.39142,5,Urea,20,98.5,Variety_A,83.97887301,53.3431896
49,24,23.03887865,76.47039772,6.983395573,90.64770699,19.40993981,Maturity,4.979365578,44.89341587,11.22440923,28091.96499,4,1.168761501,30081.94436,5,Urea,20,89.5,Variety_B,79.24078766,77.66560946
53,19,23.51308653,76.72621429,7.976889498,80.11272117,21.63674577,Tillering,3.652820811,48.40203688,12.57491615,28104.53991,1,1.423904447,30091.19273,2,DAP,20,96.5,Variety_B,80.95447546,83.7355238
60,17,22.75805656,76.75768356,6.558902588,97.76600619,21.36061839,Maturity,1.099851503,42.71420877,12.05933748,28116.59925,4,0.90904652,30104.6991,5,Urea,20,92.5,Variety_B,79.31740596,73.89558117
